CompanyName;FirstName;LastName;Address;Country;OrderID;OrderDate;RequiredDate;ShippedDate;Freight;UnitPrice;Quantity;ProductName;NumInStore
Königlich Essen;Philip;Cramer;Maubelstr 90;Germany;10799;2001-04-09;2001-05-21;2001-04-19;31;59;28;Raclette Courdavault;766
Königlich Essen;Philip;Cramer;Maubelstr 90;Germany;10799;2001-04-09;2001-05-21;2001-04-19;31;20;23;Bröd;230
Königlich Essen;Philip;Cramer;Maubelstr 90;Germany;10799;2001-04-09;2001-05-21;2001-04-19;31;19;23;Guaraná Fantástica;2678
Seven Seas Imports;Hari;Kumar;90 Wadhurst Rd;UK;10800;2001-04-09;2001-05-07;2001-04-19;137;57;13;Manjimup Dried Apples;566
Seven Seas Imports;Hari;Kumar;90 Wadhurst Rd;UK;10800;2001-04-09;2001-05-07;2001-04-19;137;29;53;Queso Cabrales;780
Seven Seas Imports;Hari;Kumar;90 Wadhurst Rd;UK;10800;2001-04-09;2001-05-07;2001-04-19;137;21;10;Tourtière;780
Drachenblut Delikatessen;Sven;Ottlieb;Walserweg 21;Germany;10797;2001-04-08;2001-05-06;2001-04-19;33;29;23;Queso Cabrales;780
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10796;2001-04-08;2001-05-06;2001-04-28;27;44;27;Gudbrandsdalsost;256
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10796;2001-04-08;2001-05-06;2001-04-28;27;42;38;Wimmers gute Semmelknödel;888
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10796;2001-04-08;2001-05-06;2001-04-28;27;40;24;Gumbär Gummibärchen;778
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10796;2001-04-08;2001-05-06;2001-04-28;27;31;13;Gula Malacca;995
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10793;2001-04-07;2001-05-05;2001-04-22;5;23;17;Jack´s New England Clam Chowder;734
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10793;2001-04-07;2001-05-05;2001-04-22;5;21;11;Filo Mix;78
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10795;2001-04-07;2001-05-05;2001-05-04;127;46;38;Alice Mutton;44
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10795;2001-04-07;2001-05-05;2001-05-04;127;29;68;Pavlova;2400
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10794;2001-04-07;2001-05-05;2001-04-16;21;34;18;Tofu;450
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10794;2001-04-07;2001-05-05;2001-04-16;21;21;9;Tourtière;780
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10791;2001-04-06;2001-05-04;2001-04-15;17;114;17;Thüringer Rostbratwurst;200
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10791;2001-04-06;2001-05-04;2001-04-15;17;23;23;Jack´s New England Clam Chowder;734
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10792;2001-04-06;2001-05-04;2001-04-14;24;30;13;Sill;290
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10792;2001-04-06;2001-05-04;2001-04-14;24;25;18;Scottish Longbreads;5000
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10792;2001-04-06;2001-05-04;2001-04-14;24;21;6;Tourtière;780
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10789;2001-04-05;2001-05-03;2001-04-14;101;65;33;Carnarvon Tigers;12
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10789;2001-04-05;2001-05-03;2001-04-14;101;50;33;Vegie-spread;780
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10789;2001-04-05;2001-05-03;2001-04-14;101;29;18;Steeleye Stout;3400
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10789;2001-04-05;2001-05-03;2001-04-14;101;25;21;Scottish Longbreads;5000
Gourmet Lanchonetes;André;Fonseca;Av Brasil, 442;Brazil;10790;2001-04-05;2001-05-03;2001-04-09;28;45;23;Gnocchi di nonna Alice;980
Gourmet Lanchonetes;André;Fonseca;Av Brasil, 442;Brazil;10790;2001-04-05;2001-05-03;2001-04-09;28;39;6;Uncle Bob´s Organic Dried Pears;2355
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10788;2001-04-05;2001-05-03;2001-05-03;43;22;53;Teatime Chocolate Biscuits;4000
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10788;2001-04-05;2001-05-03;2001-05-03;43;21;43;Rhönbräu Klosterbier;667
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10787;2001-04-02;2001-04-16;2001-04-09;250;114;23;Thüringer Rostbratwurst;200
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10787;2001-04-02;2001-04-16;2001-04-09;250;30;18;Sill;290
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10786;2001-04-02;2001-04-30;2001-04-06;111;47;33;Northwoods Cranberry Sauce;8990
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10786;2001-04-02;2001-04-30;2001-04-06;111;36;18;Nord-Ost Matjeshering;662
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10786;2001-04-02;2001-04-30;2001-04-06;111;21;45;Rhönbräu Klosterbier;667
GROSELLA-Restaurante;Manuel;Pereira;5ª Ave Los Palos Grandes;Venezuela;10785;2001-04-01;2001-04-29;2001-04-07;2;40;13;Sushi;257
GROSELLA-Restaurante;Manuel;Pereira;5ª Ave Los Palos Grandes;Venezuela;10785;2001-04-01;2001-04-29;2001-04-07;2;21;13;Rhönbräu Klosterbier;667
Hanari Carnes;Mario;Pontes;Rua do Paço, 67;Brazil;10783;2001-04-01;2001-04-29;2001-04-02;125;226;8;Côte de Blaye;67
Hanari Carnes;Mario;Pontes;Rua do Paço, 67;Brazil;10783;2001-04-01;2001-04-29;2001-04-02;125;25;13;Gorgonzola Telino;653
Magazzini Alimentari Riuniti;Giovanni;Rovelli;Via Ludovico il Moro 22;Italy;10784;2001-04-01;2001-04-29;2001-04-05;70;50;33;Mozzarella di Giovanni;576
Magazzini Alimentari Riuniti;Giovanni;Rovelli;Via Ludovico il Moro 22;Italy;10784;2001-04-01;2001-04-29;2001-04-05;70;30;33;Inlagd Sill;443
Magazzini Alimentari Riuniti;Giovanni;Rovelli;Via Ludovico il Moro 22;Italy;10784;2001-04-01;2001-04-29;2001-04-05;70;29;5;Chartreuse verte;36
Cactus Comidas para llevar;Patricio;Simpson;Cerrito 333;Argentina;10782;2001-03-31;2001-04-28;2001-04-05;1;25;4;Gorgonzola Telino;653
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10781;2001-03-31;2001-04-28;2001-04-02;73;45;23;Gnocchi di nonna Alice;980
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10781;2001-03-31;2001-04-28;2001-04-02;73;23;38;Longlife Tofu;388
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10781;2001-03-31;2001-04-28;2001-04-02;73;21;6;Tourtière;780
LILA-Supermercado;Carlos;González;Carrera 52 con Ave Bolívar #65-98 Llano Largo;Venezuela;10780;2001-03-30;2001-04-13;2001-04-08;42;27;38;Outback Lager;2300
LILA-Supermercado;Carlos;González;Carrera 52 con Ave Bolívar #65-98 Llano Largo;Venezuela;10780;2001-03-30;2001-04-13;2001-04-08;42;25;18;Original Frankfurter grüne Soße;944
Morgenstern Gesundkost;Alexander;Feuer;Heerstr 22;Germany;10779;2001-03-30;2001-04-27;2001-04-28;58;54;23;Tarte au sucre;300
Morgenstern Gesundkost;Alexander;Feuer;Heerstr 22;Germany;10779;2001-03-30;2001-04-27;2001-04-28;58;29;23;Pavlova;2400
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10778;2001-03-30;2001-04-27;2001-04-07;7;23;13;Jack´s New England Clam Chowder;734
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10776;2001-03-29;2001-04-26;2001-04-01;352;57;123;Manjimup Dried Apples;566
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10776;2001-03-29;2001-04-26;2001-04-01;352;25;15;Singaporean Hokkien Fried Mee;0
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10776;2001-03-29;2001-04-26;2001-04-01;352;25;19;Gorgonzola Telino;653
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10776;2001-03-29;2001-04-26;2001-04-01;352;23;30;Røgede sild;566
Gourmet Lanchonetes;André;Fonseca;Av Brasil, 442;Brazil;10777;2001-03-29;2001-04-12;2001-05-05;3;25;23;Singaporean Hokkien Fried Mee;0
The Cracker Box;Liu;Wong;55 Grizzly Peak Rd;USA;10775;2001-03-26;2001-04-23;2001-04-09;20;40;9;Sushi;257
The Cracker Box;Liu;Wong;55 Grizzly Peak Rd;USA;10775;2001-03-26;2001-04-23;2001-04-09;20;26;6;Laughing Lumberjack Lager;3000
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10773;2001-03-25;2001-04-22;2001-03-30;96;46;36;Alice Mutton;44
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10773;2001-03-25;2001-04-22;2001-03-30;96;25;73;Gorgonzola Telino;653
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10773;2001-03-25;2001-04-22;2001-03-30;96;21;10;Rhönbräu Klosterbier;667
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10774;2001-03-25;2001-04-08;2001-03-26;48;29;53;Louisiana Hot Spiced Okra;55
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10774;2001-03-25;2001-04-08;2001-03-26;48;25;5;Gorgonzola Telino;653
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10771;2001-03-24;2001-04-21;2001-04-16;11;32;19;Fløtemysost;445
Lehmanns Marktstand;Renate;Messner;Magazinweg 7;Germany;10772;2001-03-24;2001-04-21;2001-04-02;91;114;21;Thüringer Rostbratwurst;200
Lehmanns Marktstand;Renate;Messner;Magazinweg 7;Germany;10772;2001-03-24;2001-04-21;2001-04-02;91;59;28;Raclette Courdavault;766
Hanari Carnes;Mario;Pontes;Rua do Paço, 67;Brazil;10770;2001-03-23;2001-04-20;2001-03-31;5;29;18;Queso Cabrales;780
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10768;2001-03-22;2001-04-19;2001-03-29;146;42;18;Camembert Pierrot;55
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10768;2001-03-22;2001-04-19;2001-03-29;146;32;7;Gustaf´s Knäckebröd;869
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10768;2001-03-22;2001-04-19;2001-03-29;146;32;15;Fløtemysost;445
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10768;2001-03-22;2001-04-19;2001-03-29;146;25;53;Gorgonzola Telino;653
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10769;2001-03-22;2001-04-19;2001-03-26;65;54;18;Tarte au sucre;300
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10769;2001-03-22;2001-04-19;2001-03-26;65;38;23;Sirop d´érable;1300
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10769;2001-03-22;2001-04-19;2001-03-26;65;23;33;Jack´s New England Clam Chowder;734
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10769;2001-03-22;2001-04-19;2001-03-26;65;21;18;Filo Mix;78
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10766;2001-03-19;2001-04-16;2001-03-23;158;39;38;Uncle Bob´s Organic Dried Pears;2355
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10766;2001-03-19;2001-04-16;2001-03-23;158;30;43;Sill;290
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10766;2001-03-19;2001-04-16;2001-03-23;158;25;43;Scottish Longbreads;5000
Suprêmes délices;Pascale;Cartrain;Boulevard Tirou, 255;Belgium;10767;2001-03-19;2001-04-16;2001-03-29;2;25;5;Singaporean Hokkien Fried Mee;0
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10765;2001-03-18;2001-04-15;2001-03-23;43;32;83;Louisiana Fiery Hot Pepper Sauce;890
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10764;2001-03-17;2001-04-14;2001-03-22;145;29;133;Chartreuse verte;36
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10764;2001-03-17;2001-04-14;2001-03-22;145;23;23;Aniseed Syrup;120
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10763;2001-03-17;2001-04-14;2001-03-22;37;32;9;Gustaf´s Knäckebröd;869
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10763;2001-03-17;2001-04-14;2001-03-22;37;23;43;Sir Rodney´s Scones;800
Folies gourmandes;Martine;Rancé;184, chaussée de Tournai;France;10763;2001-03-17;2001-04-14;2001-03-22;37;19;23;Guaraná Fantástica;2678
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10762;2001-03-16;2001-04-13;2001-03-23;329;57;31;Manjimup Dried Apples;566
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10762;2001-03-16;2001-04-13;2001-03-23;329;45;63;Gnocchi di nonna Alice;980
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10762;2001-03-16;2001-04-13;2001-03-23;329;29;19;Chartreuse verte;36
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10762;2001-03-16;2001-04-13;2001-03-23;329;23;33;Zaanse koeken;8
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10761;2001-03-16;2001-04-13;2001-03-22;19;26;38;NuNuCa Nuß-Nougat-Creme;2433
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10761;2001-03-16;2001-04-13;2001-03-22;19;21;21;Rhönbräu Klosterbier;667
Maison Dewey;Catherine;Dewey;Rue Joseph-Bens 532;Belgium;10760;2001-03-15;2001-04-12;2001-03-24;156;52;33;Ipoh Coffee;2456
Maison Dewey;Catherine;Dewey;Rue Joseph-Bens 532;Belgium;10760;2001-03-15;2001-04-12;2001-03-24;156;50;43;Schoggi Schokolade;245
Maison Dewey;Catherine;Dewey;Rue Joseph-Bens 532;Belgium;10760;2001-03-15;2001-04-12;2001-03-24;156;26;15;NuNuCa Nuß-Nougat-Creme;2433
Ana Trujillo Emparedados y helados;Ana;Trujillo;Avda de la Constitución 2222;Mexico;10759;2001-03-12;2001-04-09;2001-03-26;12;41;13;Mascarpone Fabioli;779
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10758;2001-03-12;2001-04-09;2001-03-18;138;40;23;Gumbär Gummibärchen;778
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10758;2001-03-12;2001-04-09;2001-03-18;138;27;43;Outback Lager;2300
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10758;2001-03-12;2001-04-09;2001-03-18;138;21;63;Filo Mix;78
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10757;2001-03-11;2001-04-08;2001-03-29;8;59;10;Raclette Courdavault;766
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10757;2001-03-11;2001-04-08;2001-03-29;8;54;33;Tarte au sucre;300
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10757;2001-03-11;2001-04-08;2001-03-29;8;42;27;Wimmers gute Semmelknödel;888
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10757;2001-03-11;2001-04-08;2001-03-29;8;26;33;Sasquatch Ale;2560
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10756;2001-03-11;2001-04-08;2001-03-16;73;65;24;Carnarvon Tigers;12
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10756;2001-03-11;2001-04-08;2001-03-16;73;44;23;Gudbrandsdalsost;256
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10756;2001-03-11;2001-04-08;2001-03-16;73;30;23;Inlagd Sill;443
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10756;2001-03-11;2001-04-08;2001-03-16;73;25;9;Scottish Longbreads;5000
Trocadero;Laurence;Lebihan;12, rue des Bouchers;France;10755;2001-03-10;2001-04-07;2001-03-12;17;45;33;Gnocchi di nonna Alice;980
Trocadero;Laurence;Lebihan;12, rue des Bouchers;France;10755;2001-03-10;2001-04-07;2001-03-12;17;44;28;Gudbrandsdalsost;256
Trocadero;Laurence;Lebihan;12, rue des Bouchers;France;10755;2001-03-10;2001-04-07;2001-03-12;17;31;17;Ravioli Angelo;443
Trocadero;Laurence;Lebihan;12, rue des Bouchers;France;10755;2001-03-10;2001-04-07;2001-03-12;17;23;33;Zaanse koeken;8
Franchi SpA;Paolo;Accorti;Via Monte Bianco 34;Italy;10753;2001-03-09;2001-04-06;2001-03-11;8;23;7;Røgede sild;566
Franchi SpA;Paolo;Accorti;Via Monte Bianco 34;Italy;10753;2001-03-09;2001-04-06;2001-03-11;8;23;8;Longlife Tofu;388
Magazzini Alimentari Riuniti;Giovanni;Rovelli;Via Ludovico il Moro 22;Italy;10754;2001-03-09;2001-04-06;2001-03-11;2;30;6;Boston Crab Meat;21
North/South;Simon;Crowther;South House 300 Queensbridge;UK;10752;2001-03-08;2001-04-05;2001-03-12;1;44;6;Gudbrandsdalsost;256
North/South;Simon;Crowther;South House 300 Queensbridge;UK;10752;2001-03-08;2001-04-05;2001-03-12;1;29;11;Te från himlen;5000
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10751;2001-03-08;2001-04-05;2001-03-17;131;40;15;Gumbär Gummibärchen;778
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10751;2001-03-08;2001-04-05;2001-03-17;131;36;33;Nord-Ost Matjeshering;662
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10751;2001-03-08;2001-04-05;2001-03-17;131;28;23;Valkoinen suklaa;1600
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10751;2001-03-08;2001-04-05;2001-03-17;131;27;18;Röd Kaviar;125
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10750;2001-03-05;2001-04-02;2001-03-08;79;59;28;Raclette Courdavault;766
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10750;2001-03-05;2001-04-02;2001-03-08;79;34;8;Tofu;450
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10750;2001-03-05;2001-04-02;2001-03-08;79;23;43;Røgede sild;566
Island Trading;Helen;Bennett;Garden House Crowther Way;UK;10749;2001-03-04;2001-04-01;2001-04-02;62;59;9;Raclette Courdavault;766
Island Trading;Helen;Bennett;Garden House Crowther Way;UK;10749;2001-03-04;2001-04-01;2001-04-02;62;45;18;Gnocchi di nonna Alice;980
Island Trading;Helen;Bennett;Garden House Crowther Way;UK;10749;2001-03-04;2001-04-01;2001-04-02;62;29;13;Lakkalikööri;2000
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10748;2001-03-04;2001-04-01;2001-03-12;233;45;31;Gnocchi di nonna Alice;980
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10748;2001-03-04;2001-04-01;2001-03-12;233;30;43;Boston Crab Meat;21
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10748;2001-03-04;2001-04-01;2001-03-12;233;22;47;Tunnbröd;0
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10746;2001-03-03;2001-03-31;2001-03-05;31;54;12;Tarte au sucre;300
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10746;2001-03-03;2001-03-31;2001-03-05;31;44;43;Gudbrandsdalsost;256
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10746;2001-03-03;2001-03-31;2001-03-05;31;25;31;Singaporean Hokkien Fried Mee;0
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10746;2001-03-03;2001-03-31;2001-03-05;31;20;9;Bröd;230
Piccolo und mehr;Georg;Pipps;Geislweg 14;Austria;10747;2001-03-03;2001-03-31;2001-03-10;117;50;12;Vegie-spread;780
Piccolo und mehr;Georg;Pipps;Geislweg 14;Austria;10747;2001-03-03;2001-03-31;2001-03-10;117;44;33;Gudbrandsdalsost;256
Piccolo und mehr;Georg;Pipps;Geislweg 14;Austria;10747;2001-03-03;2001-03-31;2001-03-10;117;25;11;Gorgonzola Telino;653
Piccolo und mehr;Georg;Pipps;Geislweg 14;Austria;10747;2001-03-03;2001-03-31;2001-03-10;117;23;38;Jack´s New England Clam Chowder;734
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10745;2001-03-02;2001-03-30;2001-03-11;4;65;27;Carnarvon Tigers;12
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10745;2001-03-02;2001-03-30;2001-03-11;4;59;48;Raclette Courdavault;766
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10745;2001-03-02;2001-03-30;2001-03-11;4;50;10;Mozzarella di Giovanni;576
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10745;2001-03-02;2001-03-30;2001-03-11;4;31;19;Gula Malacca;995
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10743;2001-03-01;2001-03-29;2001-03-05;24;25;31;Spegesild;790
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10744;2001-03-01;2001-03-29;2001-03-08;69;30;53;Boston Crab Meat;21
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10742;2001-02-26;2001-03-26;2001-03-02;244;50;38;Mozzarella di Giovanni;576
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10742;2001-02-26;2001-03-26;2001-03-02;244;42;53;Camembert Pierrot;55
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10742;2001-02-26;2001-03-26;2001-03-02;244;23;23;Aniseed Syrup;120
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10741;2001-02-26;2001-03-12;2001-03-02;11;30;18;Sill;290
White Clover Markets;Karl;Jablonski;305 - 14th Ave Suite 3B;USA;10740;2001-02-25;2001-03-25;2001-03-09;82;51;8;Rössle Sauerkraut;88
White Clover Markets;Karl;Jablonski;305 - 14th Ave Suite 3B;USA;10740;2001-02-25;2001-03-25;2001-03-09;82;45;17;Gnocchi di nonna Alice;980
White Clover Markets;Karl;Jablonski;305 - 14th Ave Suite 3B;USA;10740;2001-02-25;2001-03-25;2001-03-09;82;29;38;Steeleye Stout;3400
White Clover Markets;Karl;Jablonski;305 - 14th Ave Suite 3B;USA;10740;2001-02-25;2001-03-25;2001-03-09;82;23;43;Røgede sild;566
Spécialités du monde;Dominique;Perrier;25, rue Lauriston;France;10738;2001-02-24;2001-03-24;2001-03-02;3;29;6;Pavlova;2400
Vins et alcools Chevalier;Paul;Henriot;59 rue de l´Abbaye;France;10739;2001-02-24;2001-03-24;2001-03-01;11;30;9;Inlagd Sill;443
Vins et alcools Chevalier;Paul;Henriot;59 rue de l´Abbaye;France;10739;2001-02-24;2001-03-24;2001-03-01;11;21;21;Filo Mix;78
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10736;2001-02-23;2001-03-23;2001-03-05;44;32;43;Louisiana Fiery Hot Pepper Sauce;890
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10736;2001-02-23;2001-03-23;2001-03-05;44;21;23;Rhönbräu Klosterbier;667
Vins et alcools Chevalier;Paul;Henriot;59 rue de l´Abbaye;France;10737;2001-02-23;2001-03-23;2001-03-02;8;23;15;Jack´s New England Clam Chowder;734
Vins et alcools Chevalier;Paul;Henriot;59 rue de l´Abbaye;France;10737;2001-02-23;2001-03-23;2001-03-02;8;20;7;Bröd;230
Let´s Stop N Shop;Jaime;Yorres;87 Polk St Suite 5;USA;10735;2001-02-22;2001-03-22;2001-03-05;46;38;23;Sirop d´érable;1300
Let´s Stop N Shop;Jaime;Yorres;87 Polk St Suite 5;USA;10735;2001-02-22;2001-03-22;2001-03-05;46;25;5;Original Frankfurter grüne Soße;944
Gourmet Lanchonetes;André;Fonseca;Av Brasil, 442;Brazil;10734;2001-02-19;2001-03-19;2001-02-24;2;36;18;Nord-Ost Matjeshering;662
Gourmet Lanchonetes;André;Fonseca;Av Brasil, 442;Brazil;10734;2001-02-19;2001-03-19;2001-02-24;2;35;33;Grandma´s Boysenberry Spread;489
Gourmet Lanchonetes;André;Fonseca;Av Brasil, 442;Brazil;10734;2001-02-19;2001-03-19;2001-02-24;2;29;23;Lakkalikööri;2000
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10733;2001-02-19;2001-03-19;2001-02-22;110;51;23;Rössle Sauerkraut;88
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10733;2001-02-19;2001-03-19;2001-02-22;110;34;19;Tofu;450
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10733;2001-02-19;2001-03-19;2001-02-22;110;21;28;Filo Mix;78
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10731;2001-02-18;2001-03-18;2001-02-26;97;57;33;Manjimup Dried Apples;566
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10731;2001-02-18;2001-03-18;2001-02-26;97;23;43;Sir Rodney´s Scones;800
Trocadero;Laurence;Lebihan;12, rue des Bouchers;France;10732;2001-02-18;2001-03-18;2001-02-19;17;29;23;Lakkalikööri;2000
Trocadero;Laurence;Lebihan;12, rue des Bouchers;France;10730;2001-02-17;2001-03-17;2001-02-26;20;32;13;Louisiana Fiery Hot Pepper Sauce;890
Trocadero;Laurence;Lebihan;12, rue des Bouchers;France;10730;2001-02-17;2001-03-17;2001-02-26;20;29;18;Pavlova;2400
Trocadero;Laurence;Lebihan;12, rue des Bouchers;France;10730;2001-02-17;2001-03-17;2001-02-26;20;25;6;Gorgonzola Telino;653
